postcode,lon,lat
M19 1UJ,-2.194913,53.444265
M19 1UL,-2.194913,53.444265
M19 1UY,-2.194898,53.44423
M19 1UZ,-2.194913,53.444265
M19 1WA,-2.212276,53.420911
M19 1WB,-2.210037,53.421409
M19 1WD,-2.208093,53.42099
M19 1WE,-2.20804,53.422383
M19 1WF,-2.2067,53.422269
M19 1WG,-2.211835,53.423078
M19 1WH,-2.204298,53.423369
M19 1WJ,-2.203153,53.423102
M19 1WL,-2.203205,53.424495
M19 1WN,-2.194913,53.444265
M19 1WP,-2.194913,53.444265
M19 1WQ,-2.211345,53.424247
M19 1WR,-2.211245,53.422306
M19 1WS,-2.210786,53.423897
M19 1WT,-2.209447,53.423972
M19 1WU,-2.20918,53.424646
M19 1WW,-2.217241,53.414933
M19 1WX,-2.209564,53.426255
M19 1WY,-2.194913,53.444265
M19 1WZ,-2.194913,53.444265
M19 1XA,-2.210644,53.425507
M19 1XB,-2.194913,53.444265
M19 1XD,-2.206235,53.425649
M19 1XE,-2.206235,53.425649
M19 1XF,-2.196259,53.435697
M19 1XG,-2.206235,53.425649
M19 1XH,-2.196259,53.435697
M19 1XJ,-2.20625,53.425649
M19 1XL,-2.206235,53.425649
M19 1XN,-2.206235,53.425649
M19 1XP,-2.194913,53.444265
M19 1XS,-2.196259,53.435697
M19 1XX,-2.194913,53.444265
M19 1XY,-2.194913,53.444265
M19 1XZ,-2.194913,53.444265
M19 1YZ,-2.194913,53.444265
M19 1ZQ,-2.196259,53.435697
M19 1ZZ,-2.194913,53.444265
M19 2AA,-2.194913,53.444257
M19 2AB,-2.195952,53.444165
M19 2AD,-2.197862,53.443847
M19 2AE,-2.199039,53.444438
M19 2AF,-2.197586,53.445978
M19 2AG,-2.200133,53.446477
M19 2AH,-2.197162,53.448603
M19 2AJ,-2.198424,53.448008
M19 2AL,-2.19779,53.44782
M19 2AN,-2.198933,53.447432
M19 2AP,-2.199533,53.446891
M19 2AQ,-2.198071,53.446633
M19 2AR,-2.200131,53.446153
M19 2AS,-2.200416,53.445739
M19 2AT,-2.201076,53.445388
M19 2AU,-2.200055,53.445947
M19 2AW,-2.199293,53.447233
M19 2AX,-2.194913,53.444265
M19 2AY,-2.200203,53.445299
M19 2AZ,-2.199682,53.446667
M19 2BA,-2.197944,53.448566
M19 2BB,-2.197929,53.448575
M19 2BD,-2.194308,53.440186
M19 2BE,-2.194323,53.440186
M19 2BF,-2.19993,53.445262
M19 2BG,-2.201104,53.441783
M19 2BH,-2.202669,53.441529
M19 2BJ,-2.194913,53.444265
M19 2BL,-2.199588,53.442676
M19 2BN,-2.201032,53.442368
M19 2BP,-2.201826,53.441602
M19 2BQ,-2.200609,53.442153
M19 2BR,-2.200818,53.441685
M19 2BS,-2.20208,53.441171
M19 2BT,-2.202109,53.440838
M19 2BU,-2.200049,53.441507
M19 2BW,-2.202972,53.441933
M19 2BX,-2.199842,53.442244
M19 2BY,-2.199563,53.443674
M19 2BZ,-2.201188,53.443563
M19 2DA,-2.203203,53.443119
M19 2DB,-2.202831,53.443929
M19 2DD,-2.20107,53.44429
M19 2DE,-2.194308,53.440186
M19 2DF,-2.201704,53.444398
M19 2DG,-2.203121,53.441618
M19 2DH,-2.201225,53.444983
M19 2DJ,-2.194202,53.440186
M19 2DL,-2.200308,53.442054
M19 2DN,-2.202204,53.44213
M19 2DP,-2.200511,53.443600000000004
M19 2DQ,-2.203115,53.443596
M19 2DR,-2.194913,53.444265
M19 2DS,-2.193575,53.444717
M19 2DT,-2.195788,53.444847
M19 2DU,-2.195682,53.444498
M19 2DW,-2.199222,53.441652
M19 2DX,-2.194323,53.440186
M19 2DY,-2.198224,53.444366
M19 2DZ,-2.198209,53.444044
M19 2EA,-2.197535,53.444783
M19 2EB,-2.196213,53.445423
M19 2ED,-2.194502,53.446513
M19 2EE,-2.196626,53.446752
M19 2EF,-2.197426,53.447192
M19 2EG,-2.192905,53.442992
M19 2EH,-2.194172,53.443512
M19 2EJ,-2.194308,53.440186
M19 2EL,-2.195624,53.444903
M19 2EN,-2.194909,53.446638
M19 2EP,-2.194304,53.445974
M19 2EQ,-2.193827,53.443827
M19 2ER,-2.194916,53.441668
M19 2ES,-2.194064,53.442955
M19 2ET,-2.195177,53.442701
M19 2EU,-2.196535,53.443229
M19 2EW,-2.194913,53.444265
M19 2EX,-2.198954,53.442729
M19 2EY,-2.197465,53.44258
M19 2EZ,-2.197854,53.44204
M19 2FA,-2.195714,53.445143
M19 2FB,-2.195929,53.44572
M19 2FD,-2.196789,53.446168
M19 2FE,-2.196722,53.44802
M19 2FF,-2.195109,53.4476
M19 2FG,-2.192434,53.441977
M19 2FH,-2.195052,53.448328
M19 2FJ,-2.194758,53.443268
M19 2FL,-2.194308,53.440186
M19 2FN,-2.194913,53.444265
M19 2FP,-2.194522,53.44423
M19 2FQ,-2.193462,53.442839
M19 2FR,-2.194376,53.44201
M19 2FS,-2.194889,53.442234
M19 2FT,-2.19589,53.443761
M19 2FU,-2.19762,53.443497
M19 2FW,-2.194172,53.443512
M19 2FX,-2.199209,53.442092
M19 2FY,-2.197641,53.441609
M19 2FZ,-2.196149,53.441135
M19 2GA,-2.195211,53.443600000000004
M19 2GB,-2.195959,53.442493
M19 2GD,-2.197252,53.442068
M19 2GE,-2.195268,53.446018
M19 2GF,-2.197208,53.44552
M19 2GG,-2.189185,53.439178
M19 2GH,-2.195352,53.438126
M19 2GJ,-2.197161,53.438788
M19 2GL,-2.195415,53.438791
M19 2GN,-2.190869,53.438762
M19 2GP,-2.189066,53.43952
M19 2GQ,-2.188722,53.440078
M19 2GR,-2.188642,53.439071
M19 2GS,-2.187961,53.438218
M19 2GT,-2.187025,53.43769
M19 2GU,-2.189,53.438352
M19 2GW,-2.189722,53.438027
M19 2GX,-2.196789,53.446249
M19 2GY,-2.187113,53.437024
M19 2GZ,-2.189632,53.438126
M19 2HA,-2.196787,53.442528
M19 2HB,-2.199309,53.440861
M19 2HD,-2.194913,53.444265
M19 2HE,-2.19952,53.437786
M19 2HF,-2.195593,53.447932
M19 2HG,-2.196342,53.447283
M19 2HH,-2.200181,53.440805
M19 2HJ,-2.194308,53.440186
M19 2HL,-2.200177,53.439906
M19 2HN,-2.200177,53.439906
M19 2HP,-2.194377,53.442575
M19 2HQ,-2.196461,53.443553
M19 2HR,-2.199921,53.43988
M19 2HS,-2.201186,53.439932
M19 2HT,-2.200521,53.439805
M19 2HU,-2.201453,53.439095
M19 2HW,-2.197692,53.443217
M19 2HX,-2.200309,53.439034
M19 2HY,-2.200289,53.437992
M19 2HZ,-2.199465,53.438901
M19 2JA,-2.198676,53.440808
M19 2JB,-2.198803,53.439037
M19 2JD,-2.201134,53.438565
M19 2JE,-2.202311,53.439184
M19 2JF,-2.203213,53.438903
M19 2JG,-2.20155,53.437351
M19 2JH,-2.203001,53.43849
M19 2JJ,-2.203936,53.438821
M19 2JL,-2.20345,53.438013
M19 2JN,-2.205056,53.436986
M19 2JP,-2.203208,53.437762
M19 2JQ,-2.202741,53.437637
M19 2JR,-2.200769,53.437766
M19 2JS,-2.201106,53.438826
M19 2JU,-2.190898,53.438438
M19 2JW,-2.204574,53.437032
M19 2JX,-2.188068,53.438981
M19 2JY,-2.198649,53.438318
M19 2JZ,-2.204742,53.437571
M19 2LA,-2.194913,53.444265
M19 2LB,-2.202109,53.437665
M19 2LD,-2.201148,53.438233
M19 2LF,-2.194913,53.444265
M19 2LG,-2.202162,53.436227
M19 2LH,-2.201168,53.442592
M19 2LJ,-2.200283,53.443259
M19 2LL,-2.203633,53.441644
M19 2LN,-2.205213,53.438442
M19 2LP,-2.205988,53.436741
M19 2LQ,-2.203264,53.436809
M19 2LR,-2.202672,53.435956
M19 2LS,-2.204659,53.435827
M19 2LT,-2.2047,53.43509
M19 2LU,-2.205667,53.435699
M19 2LW,-2.205855,53.437245
M19 2LX,-2.206052,53.434548
M19 2LY,-2.205556,53.434576
M19 2LZ,-2.204622,53.434353
M19 2NA,-2.205401,53.433641
M19 2NB,-2.207054,53.433207
M19 2ND,-2.206089,53.435914
M19 2NE,-2.204361,53.436412
M19 2NF,-2.205323,53.436239
M19 2NG,-2.200669,53.435726
M19 2NH,-2.198509,53.434103
M19 2NJ,-2.200838,53.436409
M19 2NL,-2.200481,53.437362
M19 2NN,-2.201412,53.436884
M19 2NP,-2.198505,53.436332
M19 2NQ,-2.198845,53.435154
M19 2NR,-2.201162,53.434934
M19 2NS,-2.203782,53.435109
M19 2NT,-2.194913,53.444265
M19 2NU,-2.199376,53.435899
M19 2NW,-2.201832,53.436533
M19 2NX,-2.192257,53.439461
M19 2NY,-2.203195,53.434985
M19 2NZ,-2.194913,53.444265
M19 2PA,-2.19386,53.44113
M19 2PB,-2.193923,53.441642
M19 2PD,-2.194914,53.441164
M19 2PE,-2.194777,53.440733
M19 2PF,-2.192311,53.441474
M19 2PG,-2.198266,53.439963
M19 2PH,-2.193538,53.439845
M19 2PJ,-2.191583,53.440217
M19 2PL,-2.191972,53.439776
M19 2PN,-2.192907,53.440044
M19 2PP,-2.198192,53.44026
M19 2PQ,-2.195255,53.439923
M19 2PR,-2.198429,53.439764
M19 2PS,-2.195239,53.439699
M19 2PT,-2.199076,53.439423
M19 2PU,-2.19826,53.43866
M19 2PW,-2.195241,53.440184
M19 2PX,-2.195328,53.439429
M19 2PY,-2.194152,53.439017
M19 2PZ,-2.194152,53.439017
M19 2QA,-2.1894,53.440122
M19 2QB,-2.182832,53.435746
M19 2QD,-2.181952,53.433994
M19 2QE,-2.194913,53.444265
M19 2QF,-2.194913,53.444265
M19 2QG,-2.189127,53.439772
M19 2QH,-2.193819,53.438605
M19 2QJ,-2.195938,53.437882
M19 2QL,-2.196752,53.438625
M19 2QN,-2.195384,53.438494
M19 2QP,-2.190203,53.438017
M19 2QQ,-2.189956,53.439959
M19 2QR,-2.187634,53.439037
M19 2QS,-2.188173,53.438461
M19 2QT,-2.186604,53.437762
M19 2QU,-2.187642,53.437518
M19 2QW,-2.191699,53.439336
M19 2QX,-2.182741,53.435476
M19 2QY,-2.182047,53.435234
M19 2QZ,-2.18223,53.435612
M19 2RA,-2.185002,53.436165
M19 2RB,-2.185937,53.436676
M19 2RD,-2.185108,53.436335
M19 2RE,-2.184203,53.436004
M19 2RF,-2.182395,53.435861
M19 2RG,-2.181302,53.437024
M19 2RH,-2.183722,53.436167
M19 2RJ,-2.182185,53.43563
M19 2RL,-2.183599,53.435439
M19 2RN,-2.183286,53.436588
M19 2RP,-2.183335,53.437075
M19 2RQ,-2.181993,53.436538
M19 2RR,-2.180305,53.435974
M19 2RS,-2.179991,53.436523
M19 2RT,-2.180228,53.435552
M19 2RU,-2.181101,53.435595
M19 2RW,-2.184888,53.437675
M19 2RX,-2.18021,53.435003
M19 2RY,-2.178954,53.436956
M19 2RZ,-2.179375,53.436775
M19 2SA,-2.182208,53.437625
M19 2SB,-2.181861,53.437293
M19 2SD,-2.184749,53.433415
M19 2SE,-2.194913,53.444265
M19 2SF,-2.194308,53.440186
M19 2SG,-2.187735,53.43474
M19 2SH,-2.187735,53.43474
M19 2SJ,-2.188106,53.433634
M19 2SL,-2.194898,53.44423
M19 2SN,-2.194308,53.440186
M19 2SP,-2.194913,53.444265
M19 2SQ,-2.188106,53.433634
M19 2SR,-2.194308,53.440186
M19 2SS,-2.188588,53.4405
M19 2ST,-2.187143,53.440548
M19 2SU,-2.186985,53.438813
M19 2SW,-2.186798,53.44062
M19 2SX,-2.18812,53.440043
M19 2SY,-2.187834,53.440392
M19 2SZ,-2.186346,53.440576
M19 2TA,-2.186525,53.440225
M19 2TB,-2.187168,53.439737
M19 2TD,-2.186614,53.439937
M19 2TE,-2.186281,53.439488
M19 2TF,-2.186308,53.438868
M19 2TG,-2.185469,53.439687
M19 2TH,-2.185537,53.438006
M19 2TJ,-2.185866,53.437485
M19 2TL,-2.185029,53.438906
M19 2TN,-2.186023,53.439012
M19 2TP,-2.184772,53.438781
M19 2TQ,-2.184684,53.439221
M19 2TR,-2.18482,53.439473
M19 2TS,-2.182967,53.438972
M19 2TT,-2.184686,53.439698
M19 2TU,-2.183495,53.439385
M19 2TW,-2.185676,53.438896
M19 2TX,-2.185742,53.440244
M19 2TY,-2.183963,53.43969
M19 2TZ,-2.184523,53.440228
M19 2UA,-2.182879,53.439655
M19 2UB,-2.185218,53.440793
M19 2UD,-2.184088,53.440597
M19 2UE,-2.183137,53.440042
M19 2UF,-2.182293,53.439845
M19 2UG,-2.183845,53.440157
M19 2UH,-2.183771,53.440938
M19 2UJ,-2.184724,53.44154
M19 2UL,-2.182777,53.440258
M19 2UN,-2.182881,53.439997
M19 2UP,-2.181842,53.439981
M19 2UQ,-2.186029,53.437017
M19 2UR,-2.187113,53.437024
M19 2US,-2.194913,53.444265
M19 2UT,-2.194913,53.444265
M19 2UU,-2.194913,53.444265
M19 2UW,-2.194308,53.440186
M19 2UX,-2.199776,53.444159
M19 2UY,-2.194913,53.444265
M19 2UZ,-2.194913,53.444265
M19 2WA,-2.206349,53.433685
M19 2WB,-2.206578,53.434278
M19 2WD,-2.176623,53.433777
M19 2WE,-2.175538,53.433491
M19 2WF,-2.194913,53.444265
M19 2WG,-2.200803,53.435375
M19 2WH,-2.199794,53.435672
M19 2WJ,-2.179306,53.434861
M19 2WL,-2.200522,53.436436
M19 2WN,-2.199936,53.436599
M19 2WP,-2.199584,53.435314
M19 2WQ,-2.20068,53.434827
M19 2WR,-2.202686,53.435722
M19 2WS,-2.20268,53.434329
M19 2WT,-2.177693,53.434288
M19 2WU,-2.194913,53.444265
M19 2WW,-2.199168,53.436591
M19 2WX,-2.194913,53.444265
M19 2WY,-2.194913,53.444265
M19 2WZ,-2.194913,53.444265
M19 2XA,-2.194913,53.444265
M19 2XB,-2.194898,53.44423
M19 2XD,-2.194913,53.444265
M19 2XE,-2.194913,53.444265
M19 2XF,-2.194913,53.444265
M19 2XG,-2.194913,53.444265
M19 2XH,-2.194913,53.444265
M19 2XJ,-2.194913,53.444265
M19 2XL,-2.194913,53.444265
M19 2XN,-2.194308,53.440186
M19 2XP,-2.194913,53.444265
M19 2XQ,-2.194913,53.444265
M19 2XR,-2.194308,53.440186
M19 2XS,-2.194308,53.440186
M19 2XT,-2.194913,53.444265
M19 2XU,-2.194308,53.440186
M19 2XW,-2.194913,53.444265
M19 2XX,-2.194913,53.444265
M19 2XY,-2.194913,53.444265
M19 2XZ,-2.194913,53.444265
M19 2YA,-2.194323,53.440186
M19 2YB,-2.194308,53.440186
M19 2YD,-2.194308,53.440186
M19 2YE,-2.194913,53.444265
M19 2YF,-2.194308,53.440186
M19 2YG,-2.194913,53.444265
M19 2YH,-2.194913,53.444265
M19 2YJ,-2.194323,53.440186
M19 2YL,-2.194913,53.444265
M19 2YN,-2.194308,53.440186
M19 2YP,-2.194913,53.444265
M19 2YQ,-2.194913,53.444265
M19 2YR,-2.194913,53.444265
M19 2YS,-2.194202,53.440186
M19 2YT,-2.192282,53.434994
M19 2YU,-2.194913,53.444265
M19 2YW,-2.194913,53.444265
M19 2YY,-2.192282,53.434994
M19 2YZ,-2.194913,53.444265
M19 2ZA,-2.194308,53.440186
M19 2ZB,-2.194913,53.444265
M19 2ZD,-2.194913,53.444265
M19 2ZE,-2.194913,53.444265
M19 2ZF,-2.194913,53.444265
M19 2ZG,-2.194202,53.440186
M19 2ZJ,-2.200156,53.435412
M19 2ZT,-2.194913,53.444265
M19 2ZW,-2.194913,53.444265
M19 2ZX,-2.194913,53.444265
M19 2ZY,-2.194913,53.444265
M19 2ZZ,-2.194913,53.444265
M19 3AA,-2.191978,53.444333
M19 3AB,-2.191903,53.444468
M19 3AD,-2.191861,53.445151
M19 3AE,-2.192403,53.445213
M19 3AF,-2.192435,53.445582
M19 3AG,-2.191877,53.448738
M19 3AH,-2.191776,53.446741
M19 3AJ,-2.193058,53.446803
M19 3AL,-2.192217,53.447281
M19 3AN,-2.193197,53.447603
M19 3AP,-2.193274,53.447864
M19 3AQ,-2.192945,53.44834
M19 3AR,-2.191513,53.448019
M19 3AS,-2.19014,53.447536
M19 3AT,-2.190261,53.44784
M19 3AU,-2.189257,53.448562
M19 3AW,-2.191933,53.447767
M19 3AX,-2.189678,53.448552
M19 3AY,-2.189964,53.448543
M19 3AZ,-2.190355,53.448453
M19 3BA,-2.190641,53.448434
M19 3BB,-2.190941,53.448074
M19 3BD,-2.194913,53.444265
M19 3BE,-2.191471,53.448747
M19 3BF,-2.191966,53.445052
M19 3BG,-2.184711,53.445423
M19 3BH,-2.178791,53.448345
M19 3BJ,-2.176243,53.44753
M19 3BL,-2.194913,53.444265
M19 3BN,-2.191803,53.445592
M19 3BP,-2.191819,53.445861
M19 3BQ,-2.178632,53.442628
M19 3BS,-2.19117,53.445449000000004
M19 3BT,-2.190101,53.445523
M19 3BU,-2.189003,53.44574
M19 3BW,-2.193147,53.446569
M19 3BX,-2.188524,53.446352
M19 3BY,-2.187829,53.44585
M19 3BZ,-2.187892,53.446497
M19 3DA,-2.187863,53.446767
M19 3DB,-2.188917,53.446765
M19 3DD,-2.1877,53.447351
M19 3DE,-2.188814,53.447161
M19 3DF,-2.189954,53.446672
M19 3DG,-2.187767,53.448771
M19 3DH,-2.190752,53.446304
M19 3DJ,-2.189773,53.446116
M19 3DL,-2.19101,53.446816
M19 3DN,-2.190214,53.447113
M19 3DP,-2.187568,53.447963
M19 3DQ,-2.18861,53.44868
M19 3DR,-2.186833,53.448791
M19 3DS,-2.186459,53.44925
M19 3DT,-2.188174,53.448914
M19 3DU,-2.192895,53.447406
M19 3DW,-2.188846,53.447637
M19 3DX,-2.194913,53.444265
M19 3DY,-2.194913,53.444265
M19 3DZ,-2.193164,53.447251
M19 3EA,-2.19294,53.447791
M19 3EB,-2.191378,53.448307
M19 3ED,-2.191272,53.448145
M19 3EE,-2.186705,53.447011
M19 3EF,-2.186897,53.446031
M19 3EG,-2.183069,53.448779
M19 3EH,-2.186295,53.446293
M19 3EJ,-2.186303,53.447929
M19 3EL,-2.185854,53.44854
M19 3EN,-2.185116,53.448515
M19 3EP,-2.190132,53.445675
M19 3EQ,-2.184036,53.449514
M19 3ER,-2.18119,53.449411
M19 3ES,-2.180831,53.44995
M19 3ET,-2.17926,53.449331
M19 3EU,-2.183637,53.447843
M19 3EW,-2.184649,53.448587
M19 3EX,-2.190343,53.44563
M19 3EY,-2.189392,53.445639
M19 3EZ,-2.189591,53.445991
M19 3FA,-2.188586,53.447213
M19 3FB,-2.190377,53.446538
M19 3FD,-2.188575,53.4477
M19 3FE,-2.187031,53.445734
M19 3FF,-2.186552,53.446319
M19 3FG,-2.182606,53.449615
M19 3FH,-2.18595,53.446446
M19 3FJ,-2.188166,53.447117
M19 3FL,-2.185357,53.448505
M19 3FN,-2.183683,53.447996
M19 3FP,-2.183837,53.448813
M19 3FQ,-2.182648,53.448824
M19 3FR,-2.181913,53.449634
M19 3FS,-2.179956,53.449727
M19 3FT,-2.175387,53.44799
M19 3FU,-2.181156,53.448674
M19 3FW,-2.183897,53.448624
M19 3FX,-2.180845,53.449762
M19 3FY,-2.187439,53.446102
M19 3FZ,-2.182664,53.44922
M19 3GA,-2.18815,53.443521
M19 3GB,-2.190038,53.444804
M19 3GD,-2.187481,53.445338
M19 3GE,-2.187401,53.44443
M19 3GF,-2.187115,53.444368
M19 3GG,-2.182271,53.44869
M19 3GH,-2.185786,53.443408
M19 3GJ,-2.187444,53.443954
M19 3GL,-2.187564,53.443639
M19 3GN,-2.184711,53.445423
M19 3GP,-2.184726,53.445414
M19 3GR,-2.18815,53.443521
M19 3GS,-2.178526,53.449765
M19 3GT,-2.194913,53.444265
M19 3GU,-2.177851,53.450332
M19 3GW,-2.176521,53.449659
M19 3GX,-2.18815,53.443521
M19 3GY,-2.177669,53.450054
M19 3GZ,-2.184711,53.445423
M19 3HA,-2.179655,53.442483
M19 3HB,-2.178997,53.447471
M19 3HD,-2.180781,53.445778
M19 3HE,-2.184799,53.445421
M19 3HF,-2.182632,53.445229
M19 3HG,-2.1791,53.446591
M19 3HH,-2.181204,53.445707
M19 3HJ,-2.181221,53.446247
M19 3HL,-2.181313,53.446498
M19 3HN,-2.180155,53.446814
M19 3HP,-2.179036,53.445738
M19 3HQ,-2.178614,53.445979
M19 3HR,-2.180515,53.446454
M19 3HS,-2.177275,53.446287
M19 3HT,-2.17946,53.446321
M19 3HU,-2.179061,53.44456
M19 3HW,-2.179523,53.44704
M19 3HX,-2.178596,53.444803
M19 3HY,-2.178892,53.443634
M19 3HZ,-2.1782,53.443734
M19 3JA,-2.177706,53.444409
M19 3JB,-2.177198,53.445829
M19 3JD,-2.177861,53.445658
M19 3JE,-2.176566,53.445597
M19 3JF,-2.175663,53.445993
M19 3JG,-2.17545,53.445427
M19 3JH,-2.173182,53.446303
M19 3JJ,-2.174624,53.445591
M19 3JL,-2.173221,53.444784
M19 3JN,-2.172242,53.444885
M19 3JP,-2.17782,53.446978
M19 3JQ,-2.174833,53.445222
M19 3JR,-2.176869,53.446485
M19 3JS,-2.17553,53.446541
M19 3JT,-2.175045,53.445528
M19 3JU,-2.172109,53.445343
M19 3JW,-2.171601,53.446243
M19 3JX,-2.180951,53.442831
M19 3JY,-2.180979,53.44231
M19 3JZ,-2.174159,53.445951
M19 3LA,-2.183578,53.444472
M19 3LB,-2.18335,53.444059
M19 3LD,-2.182616,53.444977
M19 3LE,-2.183019,53.444087
M19 3LF,-2.182522,53.444132
M19 3LG,-2.183221,53.442073
M19 3LH,-2.183691,53.4428
M19 3LJ,-2.182983,53.442774
M19 3LL,-2.180425,53.443075
M19 3LN,-2.175171,53.439577
M19 3LP,-2.180619,53.442634
M19 3LQ,-2.182727,53.442685
M19 3LR,-2.194913,53.444265
M19 3LS,-2.180607,53.443326
M19 3LT,-2.180308,53.443911
M19 3LU,-2.181197,53.443982
M19 3LW,-2.181807,53.442282
M19 3LX,-2.182251,53.444007
M19 3LY,-2.181649,53.444116
M19 3LZ,-2.181518,53.445203
M19 3NA,-2.181021,53.445123
M19 3NB,-2.180055,53.444684
M19 3ND,-2.180238,53.445196
M19 3NE,-2.183797,53.44298
M19 3NF,-2.180119,53.44543
M19 3NG,-2.188629,53.442792
M19 3NH,-2.189648,53.441721
M19 3NJ,-2.191609,53.443101
M19 3NL,-2.192035,53.443722
M19 3NN,-2.191642,53.4433
M19 3NP,-2.189466,53.441873
M19 3NQ,-2.188567,53.442514
M19 3NR,-2.186719,53.443254
M19 3NS,-2.185181,53.442816
M19 3NT,-2.188415,53.442236
M19 3NU,-2.186063,53.441707
M19 3NW,-2.19182,53.442671
M19 3NX,-2.187282,53.441294
M19 3NY,-2.190432,53.442017
M19 3NZ,-2.186627,53.443002
M19 3PA,-2.179007,53.449907
M19 3PB,-2.179171,53.449601
M19 3PG,-2.190706,53.443075
M19 3PH,-2.192994,53.446066
M19 3PJ,-2.19255,53.44435
M19 3PL,-2.191259,53.445134
M19 3PN,-2.191272,53.444802
M19 3PP,-2.190891,53.443769
M19 3PQ,-2.190545,53.44376
M19 3PR,-2.189656,53.443519
M19 3PT,-2.191161,53.443517
M19 3PU,-2.194913,53.444265
M19 3PW,-2.191328,53.443894
M19 3PX,-2.175502,53.446705
M19 3PY,-2.190363,53.443419
M19 3PZ,-2.190116,53.44251
M19 3QA,-2.190683,53.444317
M19 3QB,-2.18981,53.444462
M19 3QD,-2.189783,53.445101
M19 3QE,-2.186998,53.445024
M19 3QF,-2.188079,53.444492
M19 3QG,-2.190383,53.44456
M19 3QH,-2.186679,53.444467
M19 3QJ,-2.184292,53.4427
M19 3QL,-2.191165,53.444415
M19 3QN,-2.188066,53.444888
M19 3QP,-2.188818,53.444653
M19 3QQ,-2.18815,53.443521
M19 3QW,-2.189748,53.443869
M19 3QX,-2.183118,53.443051
M19 3QY,-2.183527,53.443169
M19 3QZ,-2.182925,53.443242
M19 3RA,-2.186604,53.448
M19 3RD,-2.184726,53.445414
M19 3RF,-2.194913,53.444265
M19 3RJ,-2.194913,53.444265
M19 3RP,-2.178407,53.442871
M19 3RQ,-2.18624,53.447443
M19 3RW,-2.184711,53.445423
M19 3RY,-2.194898,53.44423
M19 3SA,-2.184711,53.445423
M19 3SJ,-2.184711,53.445423
M19 3SQ,-2.184711,53.445423
M19 3SS,-2.18363,53.44263
M19 3SX,-2.18363,53.44263
M19 3SZ,-2.184711,53.445423
M19 3TD,-2.170804,53.446505
M19 3TS,-2.170697,53.446154
M19 3UU,-2.174786,53.448252
M19 3UZ,-2.170953,53.446262
M19 3WA,-2.18028,53.444468
M19 3WB,-2.179425,53.445198
M19 3WD,-2.179505,53.442735
M19 3WE,-2.194913,53.444265
M19 3WF,-2.187517,53.443217
M19 3WG,-2.187517,53.443217
M19 3WH,-2.172218,53.446395
M19 3WJ,-2.194913,53.444265
M19 3WL,-2.190115,53.441954
M19 3WN,-2.19013,53.441945
M19 3WP,-2.188128,53.441894
M19 3WQ,-2.188556,53.443323
M19 3WR,-2.1864,53.442697
M19 3WS,-2.186068,53.442482
M19 3WT,-2.187509,53.441545
M19 3WU,-2.185103,53.442097
M19 3WW,-2.189871,53.441074
M19 3WX,-2.189314,53.441129
M19 3WY,-2.189238,53.441102
M19 3WZ,-2.189238,53.441102
M19 3XA,-2.194913,53.444265
M19 3XB,-2.184711,53.445423
M19 3XD,-2.177348,53.445237
M19 3XE,-2.194913,53.444265
M19 3XF,-2.194913,53.444265
M19 3XG,-2.194913,53.444265
M19 3XH,-2.194898,53.44423
M19 3XJ,-2.194913,53.444265
M19 3XL,-2.194913,53.444265
M19 3XN,-2.184711,53.445423
M19 3XP,-2.194913,53.444265
M19 3XQ,-2.194913,53.444265
M19 3XS,-2.194913,53.444265
M19 3XT,-2.194913,53.444265
M19 3XU,-2.194913,53.444265
M19 3XW,-2.194913,53.444265
M19 3XX,-2.194913,53.444265
M19 3XY,-2.194913,53.444265
M19 3XZ,-2.194913,53.444265
M19 3YN,-2.169573,53.447486
M19 3YS,-2.190232,53.44144
M19 3ZF,-2.170957,53.447286
M19 3ZS,-2.184711,53.445423
M19 9AP,-2.170703,53.447592
M19 9BB,-2.170703,53.447592
M19 9BY,-2.170703,53.447592
M19 9EX,-2.170703,53.447592
M19 9HH,-2.170703,53.447592
M19 9JT,-2.170703,53.447592
M19 9NG,-2.170703,53.447592
M19 9NL,-2.170703,53.447592
M2 1AA,-2.242563,53.481175
M2 1AB,-2.241662,53.481581
M2 1AN,-2.241347,53.481914
M2 1AQ,-2.243736,53.480633
M2 1BA,-2.241887,53.481446
M2 1BB,-2.241753,53.481662
M2 1BD,-2.243758,53.481918
M2 1BT,-2.242563,53.481175
M2 1DA,-2.241679,53.481905
M2 1DB,-2.242569,53.482074
M2 1DD,-2.242569,53.482074
M2 1DE,-2.242569,53.482074
M2 1DF,-2.242569,53.482074
M2 1DH,-2.24237,53.481598
M2 1DJ,-2.242563,53.481175
M2 1DL,-2.240366,53.482076
M2 1DN,-2.242569,53.482074
M2 1DP,-2.24407,53.481172
M2 1DQ,-2.242563,53.481175
M2 1DR,-2.24407,53.481172
M2 1DS,-2.24407,53.481172
M2 1DT,-2.242563,53.481175
M2 1DU,-2.242569,53.482074
M2 1DW,-2.242431,53.482144
M2 1DX,-2.242569,53.482074
M2 1EA,-2.241931,53.481284
M2 1EB,-2.241062,53.482077
M2 1ED,-2.242334,53.48051
M2 1EE,-2.24091,53.482282
M2 1EL,-2.247079,53.480267
M2 1EN,-2.241826,53.481248
M2 1ER,-2.244065,53.480273
M2 1ET,-2.242563,53.481175
M2 1EU,-2.241062,53.482077
M2 1EW,-2.242407,53.480204
M2 1EX,-2.242569,53.482074
M2 1EY,-2.242569,53.482074
M2 1FB,-2.241239,53.481483
M2 1FD,-2.241057,53.481178
