postcode,ward_code,ward_name,msoa_code,msoa_hcl_name,lsoa_code,lsoa_name,la_code,la_name,lon,lat
OL1 1HS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111622,53.540709
OL1 1HT,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1HU,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11476,53.540148
OL1 1HW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.113131,53.540707
OL1 1HX,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.114926,53.540166
OL1 1HY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112196,53.54087
OL1 1HZ,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.111627,53.542506
OL1 1JA,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112817,53.541813
OL1 1JB,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.111627,53.542506
OL1 1JD,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112289,53.541885
OL1 1JE,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.114643,53.541605
OL1 1JF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.115906,53.540201
OL1 1JG,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.114898,53.54129
OL1 1JH,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JJ,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.106659,53.541172
OL1 1JL,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116149,53.540704
OL1 1JN,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JP,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JQ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11049,53.540278
OL1 1JR,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.114643,53.541605
OL1 1JT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116149,53.540704
OL1 1JU,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.113136,53.542505
OL1 1JW,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JX,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1JY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.1161469999999998,53.539805
OL1 1JZ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112678,53.540402
OL1 1LA,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11464,53.540706
OL1 1LB,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116105,53.540911
OL1 1LD,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1LE,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116227,53.541585
OL1 1LF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11588,53.541567
OL1 1LH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.113191,53.54033
OL1 1LJ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.117661,53.541602
OL1 1LL,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1LN,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112697,53.541822
OL1 1LP,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116511,53.540497
OL1 1LQ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.117661,53.541602
OL1 1LR,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1LS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116314,53.540156
OL1 1LT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.115846,53.540336
OL1 1LU,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116555,53.540012
OL1 1LW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.117463,53.540883
OL1 1LX,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116056,53.539877
OL1 1LY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11464,53.540706
OL1 1LZ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.117236,53.540847
OL1 1NB,E05014650,Coldhurst,E02001121,Oldham Town South,E01005459,Oldham 024D,E08000004,Oldham,-2.119162,53.538904
OL1 1ND,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116152,53.541603
OL1 1NF,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.114645,53.542503
OL1 1NG,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115764,53.54332
OL1 1NH,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115326,53.543042
OL1 1NJ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115418,53.543788
OL1 1NL,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.116942,53.54384
OL1 1NN,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.118451,53.543632
OL1 1NP,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.11465,53.544301
OL1 1NQ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115734,53.543473
OL1 1NR,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115752,53.544354
OL1 1NS,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.111629,53.543405
OL1 1NT,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.119512,53.545222
OL1 1NU,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.11919,53.548791
OL1 1NW,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.117895,53.544442
OL1 1NX,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.119177,53.544297
OL1 1NY,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115656,53.54261
OL1 1NZ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.115641,53.54261
OL1 1PB,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.116149,53.540704
OL1 1PD,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.116997,53.541755
OL1 1PE,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1PF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111652,53.540601
OL1 1PH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1PJ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111939,53.540627
OL1 1PL,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111668,53.540987
OL1 1PN,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111879,53.540618
OL1 1PP,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1PR,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110111,53.539811
OL1 1PS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111517,53.540808
OL1 1PT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1PU,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112196,53.54087
OL1 1PW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111622,53.540709
OL1 1PX,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11194,53.540816
OL1 1PY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112826,53.539278
OL1 1QA,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.11093,53.541365
OL1 1QD,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112826,53.539278
OL1 1QE,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.117193,53.541629
OL1 1QF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111155,53.54088
OL1 1QG,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111019,53.540754
OL1 1QH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110099,53.540854
OL1 1QJ,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1QL,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1QN,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110583,53.541554
OL1 1QP,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1QQ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111079,53.540763
OL1 1QR,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111203,53.541779
OL1 1QS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110524,53.541941
OL1 1QT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110735,53.541797
OL1 1QU,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110418,53.54177
OL1 1QW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1QX,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110177,53.54195
OL1 1QY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110298,53.54195
OL1 1QZ,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1RA,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111233,53.54185
OL1 1RB,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1RD,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109618,53.541699
OL1 1RE,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1RF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1RG,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109694,53.541843
OL1 1RH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1RJ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1RL,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109482,53.54152
OL1 1RN,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109406,53.541421
OL1 1RQ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109709,53.541834
OL1 1RR,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110116,53.541609
OL1 1RS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1RT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109209,53.541079
OL1 1RU,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108485,53.54117
OL1 1RW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111608,53.540933
OL1 1RX,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.10767,53.541296
OL1 1RY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108621,53.541125
OL1 1RZ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108621,53.541125
OL1 1SA,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.10912,53.541619
OL1 1SB,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109755,53.542068
OL1 1SD,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1SE,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109181,53.542068
OL1 1SF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109694,53.542068
OL1 1SG,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.106299,53.542062
OL1 1SH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108666,53.541323
OL1 1SJ,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107671,53.541683
OL1 1SL,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.105591,53.542512
OL1 1SN,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.108563,53.542024
OL1 1SP,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.108411,53.541763
OL1 1SQ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108606,53.541502
OL1 1SR,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107552,53.542052
OL1 1SS,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1ST,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.106163,53.542017
OL1 1SU,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107008,53.541917
OL1 1SW,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1084869999999998,53.541898
OL1 1SX,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1SY,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1SZ,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.1071,53.54251
OL1 1TA,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.105499,53.541919
OL1 1TB,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111622,53.540709
OL1 1TD,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.106087,53.541738
OL1 1TE,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107278,53.541369
OL1 1TF,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.111622,53.540709
OL1 1TG,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107595,53.541315
OL1 1TH,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.1098,53.541978
OL1 1TJ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110189,53.540827
OL1 1TL,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110177,53.54195
OL1 1TN,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110113,53.54071
OL1 1TQ,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.108607,53.54161
OL1 1TR,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1TS,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.110116,53.541609
OL1 1TT,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112826,53.539278
OL1 1TU,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.11903,53.54551
OL1 1TW,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112697,53.541822
OL1 1TX,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.119046,53.54587
OL1 1TY,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.11885,53.546059
OL1 1TZ,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.119303,53.546022
OL1 1UA,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.105722,53.540732
OL1 1UB,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.10408,53.541614
OL1 1UD,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.109709,53.541897
OL1 1UE,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UF,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UG,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UH,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UJ,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UL,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UN,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UP,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UQ,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UR,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.113127,53.538909
OL1 1US,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UT,E05014650,Coldhurst,E02001111,Oldham Town North,E01005350,Oldham 014B,E08000004,Oldham,-2.116893,53.542384
OL1 1UU,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UW,E05014663,St Mary's,E02001119,Alexandra Park,E01005427,Oldham 022C,E08000004,Oldham,-2.099824,53.54151
OL1 1UX,E05014663,St Mary's,E02001111,Oldham Town North,E01005433,Oldham 014D,E08000004,Oldham,-2.107157,53.541072
OL1 1UY,E05014650,Coldhurst,E02001121,Oldham Town South,E01005434,Oldham 024B,E08000004,Oldham,-2.112826,53.539278
