postcode,lon,lat,area_code,area_name,geometry
M33 2GB,-2.300493,53.420209,E05000835,Sale Moor,"c(-2.300493, 53.420209)"
M33 2GD,-2.299319,53.420158,E05000835,Sale Moor,"c(-2.299319, 53.420158)"
M33 2GE,-2.300462,53.420164,E05000835,Sale Moor,"c(-2.300462, 53.420164)"
M33 2GF,-2.296867,53.420234,E05000835,Sale Moor,"c(-2.296867, 53.420234)"
M33 2GG,-2.293751,53.422311,E05000835,Sale Moor,"c(-2.293751, 53.422311)"
M33 2GH,-2.295468,53.42032,E05000835,Sale Moor,"c(-2.295468, 53.42032)"
M33 2GJ,-2.296799,53.42136,E05000835,Sale Moor,"c(-2.296799, 53.42136)"
M33 2GL,-2.295636,53.420706,E05000835,Sale Moor,"c(-2.295636, 53.420706)"
M33 2GN,-2.29673,53.422196,E05000835,Sale Moor,"c(-2.29673, 53.422196)"
M33 2GP,-2.295343,53.421875,E05000835,Sale Moor,"c(-2.295343, 53.421875)"
M33 2GQ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2GR,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2GS,-2.294037,53.42444,E05000835,Sale Moor,"c(-2.294037, 53.42444)"
M33 2GT,-2.291214,53.420951,E05000835,Sale Moor,"c(-2.291214, 53.420951)"
M33 2GU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2GW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2GX,-2.31751,53.426069,E05000833,Priory,"c(-2.31751, 53.426069)"
M33 2GY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2GZ,-2.29397,53.423506,E05000835,Sale Moor,"c(-2.29397, 53.423506)"
M33 2HA,-2.300475,53.42198,E05000835,Sale Moor,"c(-2.300475, 53.42198)"
M33 2HB,-2.301258,53.422022,E05000835,Sale Moor,"c(-2.301258, 53.422022)"
M33 2HD,-2.30171,53.422129,E05000835,Sale Moor,"c(-2.30171, 53.422129)"
M33 2HE,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2HF,-2.310322,53.422708,E05000835,Sale Moor,"c(-2.310322, 53.422708)"
M33 2HG,-2.294081,53.424377,E05000835,Sale Moor,"c(-2.294081, 53.424377)"
M33 2HH,-2.301703,53.421149,E05000835,Sale Moor,"c(-2.301703, 53.421149)"
M33 2HJ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2HL,-2.306429,53.425452,E05000833,Priory,"c(-2.306429, 53.425452)"
M33 2HN,-2.301651,53.418049,E05000835,Sale Moor,"c(-2.301651, 53.418049)"
M33 2HP,-2.300979,53.420891,E05000835,Sale Moor,"c(-2.300979, 53.420891)"
M33 2HQ,-2.298656,53.422227,E05000835,Sale Moor,"c(-2.298656, 53.422227)"
M33 2HR,-2.302029,53.420448,E05000835,Sale Moor,"c(-2.302029, 53.420448)"
M33 2HS,-2.30323,53.420031,E05000835,Sale Moor,"c(-2.30323, 53.420031)"
M33 2HT,-2.300694,53.420954,E05000835,Sale Moor,"c(-2.300694, 53.420954)"
M33 2HU,-2.298804,53.421912,E05000835,Sale Moor,"c(-2.298804, 53.421912)"
M33 2HW,-2.297943,53.421456,E05000835,Sale Moor,"c(-2.297943, 53.421456)"
M33 2HX,-2.296499,53.423562,E05000835,Sale Moor,"c(-2.296499, 53.423562)"
M33 2HY,-2.295729,53.423268,E05000835,Sale Moor,"c(-2.295729, 53.423268)"
M33 2HZ,-2.297467,53.422167,E05000835,Sale Moor,"c(-2.297467, 53.422167)"
M33 2JA,-2.301126,53.420423,E05000835,Sale Moor,"c(-2.301126, 53.420423)"
M33 2JB,-2.300942,53.419956,E05000835,Sale Moor,"c(-2.300942, 53.419956)"
M33 2JD,-2.299558,53.419905,E05000835,Sale Moor,"c(-2.299558, 53.419905)"
M33 2JE,-2.297653,53.420737,E05000835,Sale Moor,"c(-2.297653, 53.420737)"
M33 2JF,-2.29729,53.420585,E05000835,Sale Moor,"c(-2.29729, 53.420585)"
M33 2JG,-2.294958,53.422712,E05000835,Sale Moor,"c(-2.294958, 53.422712)"
M33 2JH,-2.297135,53.419858,E05000835,Sale Moor,"c(-2.297135, 53.419858)"
M33 2JJ,-2.295154,53.420627,E05000835,Sale Moor,"c(-2.295154, 53.420627)"
M33 2JL,-2.296288,53.421361,E05000835,Sale Moor,"c(-2.296288, 53.421361)"
M33 2JN,-2.295897,53.421515,E05000835,Sale Moor,"c(-2.295897, 53.421515)"
M33 2JP,-2.295586,53.422207,E05000835,Sale Moor,"c(-2.295586, 53.422207)"
M33 2JQ,-2.295453,53.422585,E05000835,Sale Moor,"c(-2.295453, 53.422585)"
M33 2JR,-2.293191,53.421818,E05000835,Sale Moor,"c(-2.293191, 53.421818)"
M33 2JS,-2.290904,53.419575,E05000835,Sale Moor,"c(-2.290904, 53.419575)"
M33 2JT,-2.285748,53.420443,E05000835,Sale Moor,"c(-2.285748, 53.420443)"
M33 2JU,-2.282193,53.419659,E05000835,Sale Moor,"c(-2.282193, 53.419659)"
M33 2JW,-2.294814,53.421517,E05000835,Sale Moor,"c(-2.294814, 53.421517)"
M33 2JX,-2.29225,53.420607,E05000835,Sale Moor,"c(-2.29225, 53.420607)"
M33 2JY,-2.291326,53.419755,E05000835,Sale Moor,"c(-2.291326, 53.419755)"
M33 2JZ,-2.291838,53.419808,E05000835,Sale Moor,"c(-2.291838, 53.419808)"
M33 2LA,-2.287527,53.416456,E05000835,Sale Moor,"c(-2.287527, 53.416456)"
M33 2LB,-2.285539,53.416111,E05000835,Sale Moor,"c(-2.285539, 53.416111)"
M33 2LD,-2.287974,53.415835,E05000835,Sale Moor,"c(-2.287974, 53.415835)"
M33 2LE,-2.287975,53.418199,E05000835,Sale Moor,"c(-2.287975, 53.418199)"
M33 2LF,-2.290032,53.419767,E05000835,Sale Moor,"c(-2.290032, 53.419767)"
M33 2LG,-2.2992340000000002,53.425219,E05000835,Sale Moor,"c(-2.299234, 53.425219)"
M33 2LH,-2.288581,53.416643,E05000835,Sale Moor,"c(-2.288581, 53.416643)"
M33 2LJ,-2.287519,53.415252,E05000835,Sale Moor,"c(-2.287519, 53.415252)"
M33 2LL,-2.290726,53.420017,E05000835,Sale Moor,"c(-2.290726, 53.420017)"
M33 2LN,-2.301699,53.42692,E05000833,Priory,"c(-2.301699, 53.42692)"
M33 2LP,-2.302078,53.425247,E05000833,Priory,"c(-2.302078, 53.425247)"
M33 2LQ,-2.301351,53.426642,E05000833,Priory,"c(-2.301351, 53.426642)"
M33 2LR,-2.298023,53.424233,E05000835,Sale Moor,"c(-2.298023, 53.424233)"
M33 2LS,-2.297254,53.423947,E05000835,Sale Moor,"c(-2.297254, 53.423947)"
M33 2LT,-2.296896,53.424397,E05000835,Sale Moor,"c(-2.296896, 53.424397)"
M33 2LU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2LW,-2.28651,53.417331,E05000835,Sale Moor,"c(-2.28651, 53.417331)"
M33 2LX,-2.293344,53.42873,E05000833,Priory,"c(-2.293344, 53.42873)"
M33 2LY,-2.286056,53.416954,E05000835,Sale Moor,"c(-2.286056, 53.416954)"
M33 2LZ,-2.297035,53.425026,E05000833,Priory,"c(-2.297035, 53.425026)"
M33 2NA,-2.299885,53.425783,E05000833,Priory,"c(-2.299885, 53.425783)"
M33 2NB,-2.29905,53.4269,E05000833,Priory,"c(-2.29905, 53.4269)"
M33 2ND,-2.297854,53.428044,E05000833,Priory,"c(-2.297854, 53.428044)"
M33 2NE,-2.297979,53.426561,E05000833,Priory,"c(-2.297979, 53.426561)"
M33 2NF,-2.297042,53.428136,E05000833,Priory,"c(-2.297042, 53.428136)"
M33 2NG,-2.300874,53.427363,E05000833,Priory,"c(-2.300874, 53.427363)"
M33 2NH,-2.29655,53.426636,E05000833,Priory,"c(-2.29655, 53.426636)"
M33 2NJ,-2.30018,53.429171,E05000833,Priory,"c(-2.30018, 53.429171)"
M33 2NL,-2.301632,53.428098,E05000833,Priory,"c(-2.301632, 53.428098)"
M33 2NN,-2.317449,53.426034,E05000833,Priory,"c(-2.317449, 53.426034)"
M33 2NP,-2.286864,53.416332,E05000835,Sale Moor,"c(-2.286864, 53.416332)"
M33 2NQ,-2.28883,53.417784,E05000835,Sale Moor,"c(-2.28883, 53.417784)"
M33 2NR,-2.289047,53.418736,E05000835,Sale Moor,"c(-2.289047, 53.418736)"
M33 2NS,-2.301976,53.42567,E05000833,Priory,"c(-2.301976, 53.42567)"
M33 2NT,-2.291167,53.418479,E05000835,Sale Moor,"c(-2.291167, 53.418479)"
M33 2NU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2NW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2NX,-2.317255,53.42626,E05000833,Priory,"c(-2.317255, 53.42626)"
M33 2NY,-2.317165,53.426341,E05000833,Priory,"c(-2.317165, 53.426341)"
M33 2NZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2PA,-2.300067,53.41959,E05000835,Sale Moor,"c(-2.300067, 53.41959)"
M33 2PB,-2.299246,53.41836,E05000835,Sale Moor,"c(-2.299246, 53.41836)"
M33 2PD,-2.297998,53.418543,E05000835,Sale Moor,"c(-2.297998, 53.418543)"
M33 2PE,-2.297547,53.418499,E05000835,Sale Moor,"c(-2.297547, 53.418499)"
M33 2PF,-2.297102,53.419462,E05000835,Sale Moor,"c(-2.297102, 53.419462)"
M33 2PG,-2.289903,53.418509,E05000835,Sale Moor,"c(-2.289903, 53.418509)"
M33 2PH,-2.296599,53.41852,E05000835,Sale Moor,"c(-2.296599, 53.41852)"
M33 2PJ,-2.296054,53.418,E05000835,Sale Moor,"c(-2.296054, 53.418)"
M33 2PL,-2.295183,53.418334,E05000835,Sale Moor,"c(-2.295183, 53.418334)"
M33 2PN,-2.295125,53.418658,E05000835,Sale Moor,"c(-2.295125, 53.418658)"
M33 2PP,-2.293477,53.419597,E05000835,Sale Moor,"c(-2.293477, 53.419597)"
M33 2PQ,-2.293452,53.42037,E05000835,Sale Moor,"c(-2.293452, 53.42037)"
M33 2PR,-2.289625,53.417494,E05000835,Sale Moor,"c(-2.289625, 53.417494)"
M33 2PS,-2.290602,53.417213,E05000835,Sale Moor,"c(-2.290602, 53.417213)"
M33 2PT,-2.290445,53.418371,E05000835,Sale Moor,"c(-2.290445, 53.418371)"
M33 2PU,-2.291723,53.41846,E05000835,Sale Moor,"c(-2.291723, 53.41846)"
M33 2PW,-2.294921,53.419457,E05000835,Sale Moor,"c(-2.294921, 53.419457)"
M33 2PX,-2.291427,53.41918,E05000835,Sale Moor,"c(-2.291427, 53.41918)"
M33 2PY,-2.290561,53.417932,E05000835,Sale Moor,"c(-2.290561, 53.417932)"
M33 2PZ,-2.291576,53.418838,E05000835,Sale Moor,"c(-2.291576, 53.418838)"
M33 2QA,-2.293155,53.418825,E05000835,Sale Moor,"c(-2.293155, 53.418825)"
M33 2QB,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QD,-2.292584,53.418826,E05000835,Sale Moor,"c(-2.292584, 53.418826)"
M33 2QE,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QF,-2.301563,53.416206,E05000835,Sale Moor,"c(-2.301563, 53.416206)"
M33 2QG,-2.292193,53.41898,E05000835,Sale Moor,"c(-2.292193, 53.41898)"
M33 2QH,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QJ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QL,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QN,-2.294246,53.415514,E05000835,Sale Moor,"c(-2.294246, 53.415514)"
M33 2QP,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QQ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QR,-2.296881,53.41584,E05000835,Sale Moor,"c(-2.296881, 53.41584)"
M33 2QS,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QT,-2.293424,53.416298,E05000835,Sale Moor,"c(-2.293424, 53.416298)"
M33 2QU,-2.292927,53.416228,E05000835,Sale Moor,"c(-2.292927, 53.416228)"
M33 2QW,-2.295596,53.414918,E05000835,Sale Moor,"c(-2.295596, 53.414918)"
M33 2QX,-2.300462,53.420164,E05000835,Sale Moor,"c(-2.300462, 53.420164)"
M33 2QY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2QZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2RA,-2.287883,53.41551,E05000835,Sale Moor,"c(-2.287883, 53.41551)"
M33 2RB,-2.289269,53.415913,E05000835,Sale Moor,"c(-2.289269, 53.415913)"
M33 2RD,-2.289612,53.415499,E05000835,Sale Moor,"c(-2.289612, 53.415499)"
M33 2RE,-2.290113,53.416181,E05000835,Sale Moor,"c(-2.290113, 53.416181)"
M33 2RF,-2.291799,53.416239,E05000835,Sale Moor,"c(-2.291799, 53.416239)"
M33 2RG,-2.299307,53.416284,E05000835,Sale Moor,"c(-2.299307, 53.416284)"
M33 2RH,-2.288936,53.415635,E05000835,Sale Moor,"c(-2.288936, 53.415635)"
M33 2RJ,-2.293328,53.415317,E05000835,Sale Moor,"c(-2.293328, 53.415317)"
M33 2RL,-2.294363,53.415065,E05000835,Sale Moor,"c(-2.294363, 53.415065)"
M33 2RN,-2.294865,53.415899,E05000835,Sale Moor,"c(-2.294865, 53.415899)"
M33 2RP,-2.297843,53.415739,E05000835,Sale Moor,"c(-2.297843, 53.415739)"
M33 2RQ,-2.298627,53.415998,E05000835,Sale Moor,"c(-2.298627, 53.415998)"
M33 2RR,-2.294883,53.416313,E05000835,Sale Moor,"c(-2.294883, 53.416313)"
M33 2RS,-2.295532,53.416518,E05000835,Sale Moor,"c(-2.295532, 53.416518)"
M33 2RT,-2.293994,53.416108,E05000835,Sale Moor,"c(-2.293994, 53.416108)"
M33 2RU,-2.29183,53.416509,E05000835,Sale Moor,"c(-2.29183, 53.416509)"
M33 2RW,-2.296375,53.414394,E05000835,Sale Moor,"c(-2.296375, 53.414394)"
M33 2RX,-2.292622,53.417855,E05000835,Sale Moor,"c(-2.292622, 53.417855)"
M33 2RY,-2.291523,53.41775,E05000835,Sale Moor,"c(-2.291523, 53.41775)"
M33 2RZ,-2.292693,53.41728,E05000835,Sale Moor,"c(-2.292693, 53.41728)"
M33 2SA,-2.293123,53.418383,E05000835,Sale Moor,"c(-2.293123, 53.418383)"
M33 2SB,-2.293965,53.418427,E05000835,Sale Moor,"c(-2.293965, 53.418427)"
M33 2SD,-2.2945159999999998,53.417536,E05000835,Sale Moor,"c(-2.294516, 53.417536)"
M33 2SE,-2.294783,53.416987,E05000835,Sale Moor,"c(-2.294783, 53.416987)"
M33 2SF,-2.29325,53.417279,E05000835,Sale Moor,"c(-2.29325, 53.417279)"
M33 2SG,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2SH,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2SJ,-2.295342,53.4173,E05000835,Sale Moor,"c(-2.295342, 53.4173)"
M33 2SL,-2.295164,53.417741,E05000835,Sale Moor,"c(-2.295164, 53.417741)"
M33 2SN,-2.295429,53.416923,E05000835,Sale Moor,"c(-2.295429, 53.416923)"
M33 2SP,-2.293441,53.41867,E05000835,Sale Moor,"c(-2.293441, 53.41867)"
M33 2SQ,-2.302276,53.419207,E05000835,Sale Moor,"c(-2.302276, 53.419207)"
M33 2SR,-2.302611,53.419691,E05000835,Sale Moor,"c(-2.302611, 53.419691)"
M33 2SS,-2.301749,53.419172,E05000835,Sale Moor,"c(-2.301749, 53.419172)"
M33 2ST,-2.302163,53.418056,E05000835,Sale Moor,"c(-2.302163, 53.418056)"
M33 2SU,-2.301299,53.41938,E05000835,Sale Moor,"c(-2.301299, 53.41938)"
M33 2SW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2SX,-2.300281,53.417899,E05000835,Sale Moor,"c(-2.300281, 53.417899)"
M33 2SY,-2.30039,53.418456,E05000835,Sale Moor,"c(-2.30039, 53.418456)"
M33 2SZ,-2.300471,53.419265,E05000835,Sale Moor,"c(-2.300471, 53.419265)"
M33 2TA,-2.303177,53.41889,E05000835,Sale Moor,"c(-2.303177, 53.41889)"
M33 2TB,-2.303561,53.417873,E05000823,Brooklands,"c(-2.303561, 53.417873)"
M33 2TD,-2.303124,53.415672,E05000823,Brooklands,"c(-2.303124, 53.415672)"
M33 2TE,-2.302833,53.417129,E05000835,Sale Moor,"c(-2.302833, 53.417129)"
M33 2TF,-2.301716,53.416655,E05000835,Sale Moor,"c(-2.301716, 53.416655)"
M33 2TG,-2.302051,53.412951,E05000835,Sale Moor,"c(-2.302051, 53.412951)"
M33 2TH,-2.30057,53.4162,E05000835,Sale Moor,"c(-2.30057, 53.4162)"
M33 2TJ,-2.301934,53.41545,E05000835,Sale Moor,"c(-2.301934, 53.41545)"
M33 2TL,-2.302444,53.415359,E05000835,Sale Moor,"c(-2.302444, 53.415359)"
M33 2TN,-2.303598,53.414709,E05000823,Brooklands,"c(-2.303598, 53.414709)"
M33 2TP,-2.302341,53.413526,E05000835,Sale Moor,"c(-2.302341, 53.413526)"
M33 2TQ,-2.301863,53.411891,E05000835,Sale Moor,"c(-2.301863, 53.411891)"
M33 2TR,-2.30135,53.411587,E05000835,Sale Moor,"c(-2.30135, 53.411587)"
M33 2TS,-2.301342,53.412674,E05000835,Sale Moor,"c(-2.301342, 53.412674)"
M33 2TT,-2.300832,53.412792,E05000835,Sale Moor,"c(-2.300832, 53.412792)"
M33 2TU,-2.300334,53.412677,E05000835,Sale Moor,"c(-2.300334, 53.412677)"
M33 2TW,-2.301501,53.415919,E05000835,Sale Moor,"c(-2.301501, 53.415919)"
M33 2TX,-2.301338,53.414166,E05000835,Sale Moor,"c(-2.301338, 53.414166)"
M33 2TY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2TZ,-2.302733,53.413668,E05000835,Sale Moor,"c(-2.302733, 53.413668)"
M33 2UA,-2.297776,53.414679,E05000835,Sale Moor,"c(-2.297776, 53.414679)"
M33 2UB,-2.316293,53.424339,E05000833,Priory,"c(-2.316293, 53.424339)"
M33 2UD,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2UE,-2.29919,53.414648,E05000835,Sale Moor,"c(-2.29919, 53.414648)"
M33 2UF,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2UG,-2.2994,53.414594,E05000835,Sale Moor,"c(-2.2994, 53.414594)"
M33 2UH,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2UJ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2UL,-2.29766,53.413151,E05000835,Sale Moor,"c(-2.29766, 53.413151)"
M33 2UN,-2.301132,53.414886,E05000835,Sale Moor,"c(-2.301132, 53.414886)"
M33 2UP,-2.298757,53.415206,E05000835,Sale Moor,"c(-2.298757, 53.415206)"
M33 2UQ,-2.299545,53.413865,E05000835,Sale Moor,"c(-2.299545, 53.413865)"
M33 2UR,-2.298914,53.413903,E05000835,Sale Moor,"c(-2.298914, 53.413903)"
M33 2US,-2.298846,53.41277,E05000835,Sale Moor,"c(-2.298846, 53.41277)"
M33 2UT,-2.298041,53.413941,E05000835,Sale Moor,"c(-2.298041, 53.413941)"
M33 2UU,-2.298646,53.412142,E05000835,Sale Moor,"c(-2.298646, 53.412142)"
M33 2UW,-2.30131,53.414463,E05000835,Sale Moor,"c(-2.30131, 53.414463)"
M33 2UX,-2.299436,53.411196,E05000835,Sale Moor,"c(-2.299436, 53.411196)"
M33 2UY,-2.298096,53.410983,E05000835,Sale Moor,"c(-2.298096, 53.410983)"
M33 2UZ,-2.297539,53.411012,E05000835,Sale Moor,"c(-2.297539, 53.411012)"
M33 2WA,-2.298777,53.426586,E05000833,Priory,"c(-2.298777, 53.426586)"
M33 2WB,-2.299236,53.427618,E05000833,Priory,"c(-2.299236, 53.427618)"
M33 2WD,-2.299598,53.427824,E05000833,Priory,"c(-2.299598, 53.427824)"
M33 2WE,-2.297736,53.426166,E05000833,Priory,"c(-2.297736, 53.426166)"
M33 2WF,-2.297147,53.425844,E05000833,Priory,"c(-2.297147, 53.425844)"
M33 2WG,-2.307048,53.425684,E05000833,Priory,"c(-2.307048, 53.425684)"
M33 2WH,-2.297436,53.428576,E05000833,Priory,"c(-2.297436, 53.428576)"
M33 2WJ,-2.299934,53.428435,E05000833,Priory,"c(-2.299934, 53.428435)"
M33 2WL,-2.302472,53.427736,E05000833,Priory,"c(-2.302472, 53.427736)"
M33 2WN,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WP,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WQ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WR,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WS,-2.315721,53.426434,E05000833,Priory,"c(-2.315721, 53.426434)"
M33 2WT,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WX,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2WY,-2.312936,53.426298,E05000833,Priory,"c(-2.312936, 53.426298)"
M33 2WZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2XA,-2.297437,53.413556,E05000835,Sale Moor,"c(-2.297437, 53.413556)"
M33 2XB,-2.295994,53.413703,E05000835,Sale Moor,"c(-2.295994, 53.413703)"
M33 2XD,-2.296397,53.413262,E05000835,Sale Moor,"c(-2.296397, 53.413262)"
M33 2XE,-2.296273,53.412723,E05000835,Sale Moor,"c(-2.296273, 53.412723)"
M33 2XF,-2.295154,53.414128,E05000835,Sale Moor,"c(-2.295154, 53.414128)"
M33 2XG,-2.29275,53.414628,E05000835,Sale Moor,"c(-2.29275, 53.414628)"
M33 2XH,-2.293365,53.414375,E05000835,Sale Moor,"c(-2.293365, 53.414375)"
M33 2XJ,-2.291368,53.414946,E05000835,Sale Moor,"c(-2.291368, 53.414946)"
M33 2XL,-2.299002,53.409363,E05000835,Sale Moor,"c(-2.299002, 53.409363)"
M33 2XN,-2.29961,53.410189,E05000835,Sale Moor,"c(-2.29961, 53.410189)"
M33 2XP,-2.301162,53.410616,E05000835,Sale Moor,"c(-2.301162, 53.410616)"
M33 2XQ,-2.30178,53.410714,E05000835,Sale Moor,"c(-2.30178, 53.410714)"
M33 2XR,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2XS,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2XT,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2XU,-2.29036,53.423748,E05000835,Sale Moor,"c(-2.29036, 53.423748)"
M33 2XW,-2.299862,53.409658,E05000835,Sale Moor,"c(-2.299862, 53.409658)"
M33 2XX,-2.316076,53.427566,E05000833,Priory,"c(-2.316076, 53.427566)"
M33 2XY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2XZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YA,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YB,-2.312412,53.424592,E05000833,Priory,"c(-2.312412, 53.424592)"
M33 2YD,-2.312412,53.424592,E05000833,Priory,"c(-2.312412, 53.424592)"
M33 2YE,-2.312412,53.424592,E05000833,Priory,"c(-2.312412, 53.424592)"
M33 2YF,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YG,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YH,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YJ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YL,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YN,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YP,-2.290823,53.414462,E05000835,Sale Moor,"c(-2.290823, 53.414462)"
M33 2YQ,-2.290591,53.415631,E05000835,Sale Moor,"c(-2.290591, 53.415631)"
M33 2YR,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YS,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YT,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YX,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2YZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZA,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZB,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZD,-2.315868,53.425967,E05000833,Priory,"c(-2.315868, 53.425967)"
M33 2ZE,-2.315991,53.426236,E05000833,Priory,"c(-2.315991, 53.426236)"
M33 2ZF,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZG,-2.315194,53.426364,E05000833,Priory,"c(-2.315194, 53.426364)"
M33 2ZH,-2.315647,53.426605,E05000833,Priory,"c(-2.315647, 53.426605)"
M33 2ZJ,-2.315169,53.427074,E05000833,Priory,"c(-2.315169, 53.427074)"
M33 2ZL,-2.289724,53.418779,E05000835,Sale Moor,"c(-2.289724, 53.418779)"
M33 2ZN,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZP,-2.292518,53.422449,E05000835,Sale Moor,"c(-2.292518, 53.422449)"
M33 2ZQ,-2.291783,53.42272,E05000835,Sale Moor,"c(-2.291783, 53.42272)"
M33 2ZR,-2.291631,53.422514,E05000835,Sale Moor,"c(-2.291631, 53.422514)"
M33 2ZS,-2.291479,53.42228,E05000835,Sale Moor,"c(-2.291479, 53.42228)"
M33 2ZT,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZX,-2.289679,53.418743,E05000835,Sale Moor,"c(-2.289679, 53.418743)"
M33 2ZY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 2ZZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 3AA,-2.317972,53.423498,E05000833,Priory,"c(-2.317972, 53.423498)"
M33 3AB,-2.319176,53.423511,E05000833,Priory,"c(-2.319176, 53.423511)"
M33 3AD,-2.319918,53.422226,E05000833,Priory,"c(-2.319918, 53.422226)"
M33 3AE,-2.317816,53.422762,E05000833,Priory,"c(-2.317816, 53.422762)"
