oa11cd,lsoa11cd,lsoa11nm,msoa11cd,msoa11nm,lad11cd,lad11nm
E00029048,E01005737,Salford 013F,E02001169,Salford 013,E08000006,Salford
E00029049,E01005742,Salford 014F,E02001170,Salford 014,E08000006,Salford
E00029050,E01005740,Salford 014D,E02001170,Salford 014,E08000006,Salford
E00029051,E01005737,Salford 013F,E02001169,Salford 013,E08000006,Salford
E00029052,E01005735,Salford 013D,E02001169,Salford 013,E08000006,Salford
E00029053,E01005741,Salford 014E,E02001170,Salford 014,E08000006,Salford
E00029054,E01005735,Salford 013D,E02001169,Salford 013,E08000006,Salford
E00029055,E01005741,Salford 014E,E02001170,Salford 014,E08000006,Salford
E00029056,E01005736,Salford 013E,E02001169,Salford 013,E08000006,Salford
E00029057,E01005735,Salford 013D,E02001169,Salford 013,E08000006,Salford
E00029058,E01005734,Salford 013C,E02001169,Salford 013,E08000006,Salford
E00029059,E01005736,Salford 013E,E02001169,Salford 013,E08000006,Salford
E00029060,E01005742,Salford 014F,E02001170,Salford 014,E08000006,Salford
E00029061,E01005735,Salford 013D,E02001169,Salford 013,E08000006,Salford
E00029062,E01005742,Salford 014F,E02001170,Salford 014,E08000006,Salford
E00029063,E01005735,Salford 013D,E02001169,Salford 013,E08000006,Salford
E00029064,E01005741,Salford 014E,E02001170,Salford 014,E08000006,Salford
E00029065,E01005736,Salford 013E,E02001169,Salford 013,E08000006,Salford
E00029066,E01005741,Salford 014E,E02001170,Salford 014,E08000006,Salford
E00029067,E01005742,Salford 014F,E02001170,Salford 014,E08000006,Salford
E00029068,E01005739,Salford 013G,E02001169,Salford 013,E08000006,Salford
E00029069,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029070,E01005734,Salford 013C,E02001169,Salford 013,E08000006,Salford
E00029071,E01005736,Salford 013E,E02001169,Salford 013,E08000006,Salford
E00029072,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029073,E01005737,Salford 013F,E02001169,Salford 013,E08000006,Salford
E00029074,E01005739,Salford 013G,E02001169,Salford 013,E08000006,Salford
E00029075,E01005737,Salford 013F,E02001169,Salford 013,E08000006,Salford
E00029076,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029077,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029078,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029079,E01005738,Salford 014C,E02001170,Salford 014,E08000006,Salford
E00029080,E01005740,Salford 014D,E02001170,Salford 014,E08000006,Salford
E00029081,E01005740,Salford 014D,E02001170,Salford 014,E08000006,Salford
E00029082,E01005740,Salford 014D,E02001170,Salford 014,E08000006,Salford
E00029083,E01005741,Salford 014E,E02001170,Salford 014,E08000006,Salford
E00029084,E01005745,Stockport 005A,E02001191,Stockport 005,E08000007,Stockport
E00029085,E01005744,Stockport 009B,E02001195,Stockport 009,E08000007,Stockport
E00029086,E01005744,Stockport 009B,E02001195,Stockport 009,E08000007,Stockport
E00029087,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029088,E01005749,Stockport 009C,E02001195,Stockport 009,E08000007,Stockport
E00029089,E01005749,Stockport 009C,E02001195,Stockport 009,E08000007,Stockport
E00029090,E01005751,Stockport 009E,E02001195,Stockport 009,E08000007,Stockport
E00029091,E01005752,Stockport 012A,E02001198,Stockport 012,E08000007,Stockport
E00029092,E01005752,Stockport 012A,E02001198,Stockport 012,E08000007,Stockport
E00029093,E01005744,Stockport 009B,E02001195,Stockport 009,E08000007,Stockport
E00029094,E01005745,Stockport 005A,E02001191,Stockport 005,E08000007,Stockport
E00029095,E01005747,Stockport 005C,E02001191,Stockport 005,E08000007,Stockport
E00029096,E01005747,Stockport 005C,E02001191,Stockport 005,E08000007,Stockport
E00029097,E01005745,Stockport 005A,E02001191,Stockport 005,E08000007,Stockport
E00029098,E01005747,Stockport 005C,E02001191,Stockport 005,E08000007,Stockport
E00029099,E01005745,Stockport 005A,E02001191,Stockport 005,E08000007,Stockport
E00029100,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029101,E01005747,Stockport 005C,E02001191,Stockport 005,E08000007,Stockport
E00029102,E01005748,Stockport 005D,E02001191,Stockport 005,E08000007,Stockport
E00029103,E01005747,Stockport 005C,E02001191,Stockport 005,E08000007,Stockport
E00029104,E01005745,Stockport 005A,E02001191,Stockport 005,E08000007,Stockport
E00029105,E01005748,Stockport 005D,E02001191,Stockport 005,E08000007,Stockport
E00029106,E01005748,Stockport 005D,E02001191,Stockport 005,E08000007,Stockport
E00029107,E01005748,Stockport 005D,E02001191,Stockport 005,E08000007,Stockport
E00029108,E01005743,Stockport 009A,E02001195,Stockport 009,E08000007,Stockport
E00029109,E01005744,Stockport 009B,E02001195,Stockport 009,E08000007,Stockport
E00029110,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029111,E01005748,Stockport 005D,E02001191,Stockport 005,E08000007,Stockport
E00029112,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029113,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029114,E01005751,Stockport 009E,E02001195,Stockport 009,E08000007,Stockport
E00029115,E01005746,Stockport 005B,E02001191,Stockport 005,E08000007,Stockport
E00029116,E01005752,Stockport 012A,E02001198,Stockport 012,E08000007,Stockport
E00029117,E01005749,Stockport 009C,E02001195,Stockport 009,E08000007,Stockport
E00029118,E01005749,Stockport 009C,E02001195,Stockport 009,E08000007,Stockport
E00029119,E01005751,Stockport 009E,E02001195,Stockport 009,E08000007,Stockport
E00029120,E01005743,Stockport 009A,E02001195,Stockport 009,E08000007,Stockport
E00029121,E01005749,Stockport 009C,E02001195,Stockport 009,E08000007,Stockport
E00029122,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029123,E01005751,Stockport 009E,E02001195,Stockport 009,E08000007,Stockport
E00029124,E01005752,Stockport 012A,E02001198,Stockport 012,E08000007,Stockport
E00029125,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029126,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029127,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029128,E01005743,Stockport 009A,E02001195,Stockport 009,E08000007,Stockport
E00029129,E01005751,Stockport 009E,E02001195,Stockport 009,E08000007,Stockport
E00029130,E01005743,Stockport 009A,E02001195,Stockport 009,E08000007,Stockport
E00029131,E01005743,Stockport 009A,E02001195,Stockport 009,E08000007,Stockport
E00029132,E01005752,Stockport 012A,E02001198,Stockport 012,E08000007,Stockport
E00029133,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029134,E01005750,Stockport 009D,E02001195,Stockport 009,E08000007,Stockport
E00029135,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029136,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029137,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029138,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029139,E01005753,Stockport 004A,E02001190,Stockport 004,E08000007,Stockport
E00029140,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029141,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029142,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029143,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029144,E01005753,Stockport 004A,E02001190,Stockport 004,E08000007,Stockport
E00029145,E01005753,Stockport 004A,E02001190,Stockport 004,E08000007,Stockport
E00029146,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029147,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029148,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029149,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029150,E01005755,Stockport 004C,E02001190,Stockport 004,E08000007,Stockport
E00029151,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029152,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029153,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029154,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029155,E01005757,Stockport 014A,E02001200,Stockport 014,E08000007,Stockport
E00029156,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029157,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029158,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029159,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029160,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029161,E01005758,Stockport 014B,E02001200,Stockport 014,E08000007,Stockport
E00029162,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029163,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029164,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029165,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029166,E01005756,Stockport 004D,E02001190,Stockport 004,E08000007,Stockport
E00029167,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029168,E01005753,Stockport 004A,E02001190,Stockport 004,E08000007,Stockport
E00029169,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029170,E01005753,Stockport 004A,E02001190,Stockport 004,E08000007,Stockport
E00029171,E01005754,Stockport 004B,E02001190,Stockport 004,E08000007,Stockport
E00029172,E01005762,Stockport 026B,E02001212,Stockport 026,E08000007,Stockport
E00029173,E01005763,Stockport 026C,E02001212,Stockport 026,E08000007,Stockport
E00029174,E01005761,Stockport 026A,E02001212,Stockport 026,E08000007,Stockport
E00029175,E01005766,Stockport 014C,E02001200,Stockport 014,E08000007,Stockport
E00029176,E01005765,Stockport 018A,E02001204,Stockport 018,E08000007,Stockport
E00029177,E01005766,Stockport 014C,E02001200,Stockport 014,E08000007,Stockport
E00029178,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029179,E01005765,Stockport 018A,E02001204,Stockport 018,E08000007,Stockport
E00029180,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029181,E01005766,Stockport 014C,E02001200,Stockport 014,E08000007,Stockport
E00029182,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029183,E01005766,Stockport 014C,E02001200,Stockport 014,E08000007,Stockport
E00029184,E01005765,Stockport 018A,E02001204,Stockport 018,E08000007,Stockport
E00029185,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029186,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029187,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029188,E01005765,Stockport 018A,E02001204,Stockport 018,E08000007,Stockport
E00029189,E01005766,Stockport 014C,E02001200,Stockport 014,E08000007,Stockport
E00029190,E01005765,Stockport 018A,E02001204,Stockport 018,E08000007,Stockport
E00029191,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029192,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029193,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029194,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029195,E01005762,Stockport 026B,E02001212,Stockport 026,E08000007,Stockport
E00029196,E01005760,Stockport 023B,E02001209,Stockport 023,E08000007,Stockport
E00029197,E01005764,Stockport 016A,E02001202,Stockport 016,E08000007,Stockport
E00029198,E01005762,Stockport 026B,E02001212,Stockport 026,E08000007,Stockport
E00029199,E01005759,Stockport 023A,E02001209,Stockport 023,E08000007,Stockport
E00029200,E01005759,Stockport 023A,E02001209,Stockport 023,E08000007,Stockport
E00029201,E01005759,Stockport 023A,E02001209,Stockport 023,E08000007,Stockport
E00029202,E01005762,Stockport 026B,E02001212,Stockport 026,E08000007,Stockport
E00029203,E01005763,Stockport 026C,E02001212,Stockport 026,E08000007,Stockport
E00029204,E01005761,Stockport 026A,E02001212,Stockport 026,E08000007,Stockport
E00029205,E01005759,Stockport 023A,E02001209,Stockport 023,E08000007,Stockport
E00029206,E01005763,Stockport 026C,E02001212,Stockport 026,E08000007,Stockport
E00029207,E01005763,Stockport 026C,E02001212,Stockport 026,E08000007,Stockport
E00029208,E01005759,Stockport 023A,E02001209,Stockport 023,E08000007,Stockport
E00029209,E01005762,Stockport 026B,E02001212,Stockport 026,E08000007,Stockport
E00029210,E01005761,Stockport 026A,E02001212,Stockport 026,E08000007,Stockport
E00029211,E01005763,Stockport 026C,E02001212,Stockport 026,E08000007,Stockport
E00029212,E01005761,Stockport 026A,E02001212,Stockport 026,E08000007,Stockport
E00029213,E01005773,Stockport 028C,E02001214,Stockport 028,E08000007,Stockport
E00029214,E01005774,Stockport 028D,E02001214,Stockport 028,E08000007,Stockport
E00029215,E01005776,Stockport 028E,E02001214,Stockport 028,E08000007,Stockport
E00029216,E01005767,Stockport 028A,E02001214,Stockport 028,E08000007,Stockport
E00029217,E01005768,Stockport 025A,E02001211,Stockport 025,E08000007,Stockport
E00029218,E01005767,Stockport 028A,E02001214,Stockport 028,E08000007,Stockport
E00029219,E01005767,Stockport 028A,E02001214,Stockport 028,E08000007,Stockport
E00029220,E01005767,Stockport 028A,E02001214,Stockport 028,E08000007,Stockport
E00029221,E01005768,Stockport 025A,E02001211,Stockport 025,E08000007,Stockport
E00029222,E01005774,Stockport 028D,E02001214,Stockport 028,E08000007,Stockport
E00029223,E01005770,Stockport 025B,E02001211,Stockport 025,E08000007,Stockport
E00029224,E01005769,Stockport 022A,E02001208,Stockport 022,E08000007,Stockport
E00029225,E01005769,Stockport 022A,E02001208,Stockport 022,E08000007,Stockport
E00029226,E01005771,Stockport 025C,E02001211,Stockport 025,E08000007,Stockport
E00029227,E01005768,Stockport 025A,E02001211,Stockport 025,E08000007,Stockport
E00029228,E01005771,Stockport 025C,E02001211,Stockport 025,E08000007,Stockport
E00029229,E01005770,Stockport 025B,E02001211,Stockport 025,E08000007,Stockport
E00029230,E01005771,Stockport 025C,E02001211,Stockport 025,E08000007,Stockport
E00029231,E01005769,Stockport 022A,E02001208,Stockport 022,E08000007,Stockport
E00029232,E01005768,Stockport 025A,E02001211,Stockport 025,E08000007,Stockport
E00029233,E01005769,Stockport 022A,E02001208,Stockport 022,E08000007,Stockport
E00029234,E01005770,Stockport 025B,E02001211,Stockport 025,E08000007,Stockport
E00029235,E01005773,Stockport 028C,E02001214,Stockport 028,E08000007,Stockport
E00029236,E01005768,Stockport 025A,E02001211,Stockport 025,E08000007,Stockport
E00029237,E01005770,Stockport 025B,E02001211,Stockport 025,E08000007,Stockport
E00029238,E01005769,Stockport 022A,E02001208,Stockport 022,E08000007,Stockport
E00029239,E01005774,Stockport 028D,E02001214,Stockport 028,E08000007,Stockport
E00029240,E01005770,Stockport 025B,E02001211,Stockport 025,E08000007,Stockport
E00029241,E01005775,Stockport 025D,E02001211,Stockport 025,E08000007,Stockport
E00029242,E01005774,Stockport 028D,E02001214,Stockport 028,E08000007,Stockport
E00029243,E01005773,Stockport 028C,E02001214,Stockport 028,E08000007,Stockport
E00029244,E01005775,Stockport 025D,E02001211,Stockport 025,E08000007,Stockport
E00029245,E01005772,Stockport 028B,E02001214,Stockport 028,E08000007,Stockport
E00029246,E01005771,Stockport 025C,E02001211,Stockport 025,E08000007,Stockport
E00029247,E01005773,Stockport 028C,E02001214,Stockport 028,E08000007,Stockport
E00029248,E01005772,Stockport 028B,E02001214,Stockport 028,E08000007,Stockport
E00029249,E01005775,Stockport 025D,E02001211,Stockport 025,E08000007,Stockport
E00029250,E01005775,Stockport 025D,E02001211,Stockport 025,E08000007,Stockport
E00029251,E01005773,Stockport 028C,E02001214,Stockport 028,E08000007,Stockport
E00029252,E01005774,Stockport 028D,E02001214,Stockport 028,E08000007,Stockport
E00029253,E01005775,Stockport 025D,E02001211,Stockport 025,E08000007,Stockport
E00029254,E01005772,Stockport 028B,E02001214,Stockport 028,E08000007,Stockport
E00029255,E01005772,Stockport 028B,E02001214,Stockport 028,E08000007,Stockport
E00029256,E01005776,Stockport 028E,E02001214,Stockport 028,E08000007,Stockport
E00029257,E01005776,Stockport 028E,E02001214,Stockport 028,E08000007,Stockport
E00029258,E01005767,Stockport 028A,E02001214,Stockport 028,E08000007,Stockport
E00029259,E01005776,Stockport 028E,E02001214,Stockport 028,E08000007,Stockport
E00029260,E01005772,Stockport 028B,E02001214,Stockport 028,E08000007,Stockport
E00029261,E01005776,Stockport 028E,E02001214,Stockport 028,E08000007,Stockport
E00029262,E01005780,Stockport 022D,E02001208,Stockport 022,E08000007,Stockport
E00029263,E01005782,Stockport 030A,E02001216,Stockport 030,E08000007,Stockport
E00029264,E01005784,Stockport 030C,E02001216,Stockport 030,E08000007,Stockport
E00029265,E01005785,Stockport 030D,E02001216,Stockport 030,E08000007,Stockport
E00029266,E01005785,Stockport 030D,E02001216,Stockport 030,E08000007,Stockport
E00029267,E01005785,Stockport 030D,E02001216,Stockport 030,E08000007,Stockport
E00029268,E01005777,Stockport 034A,E02001220,Stockport 034,E08000007,Stockport
E00029269,E01005778,Stockport 022B,E02001208,Stockport 022,E08000007,Stockport
E00029270,E01005780,Stockport 022D,E02001208,Stockport 022,E08000007,Stockport
E00029271,E01005779,Stockport 022C,E02001208,Stockport 022,E08000007,Stockport
